suite,provider_label,prompt_label,prompt_version,input_mode,case_id,variant,field,passed,score,reason
modality-vision,openai-large:gpt-4o,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,case category,False,0.0,"case category: unexpected value ""Family Law"" (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,openai-large:gpt-4o,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,case category,False,0.0,"case category: unexpected value ""Family Law"" (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,case category,True,1.0,"case category: matched (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,case category,True,1.0,"case category: matched (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,case category,False,0.0,"case category: unexpected value ""Divorce"" (synthetic_semantic_label_unverified, confidence 0.65)"
modality-vision,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,plaintiff or petitioner names,False,0.0,"plaintiff or petitioner names: missing (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,defendant or respondent names,False,0.0,"defendant or respondent names: missing (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document date,False,0.0,"document date: missing (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case category,True,1.0,"case category: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case type,False,0.0,"case type: unexpected value ""Complaint for Divorce"" (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,docket number,False,0.0,"docket number: unexpected field ""DOCKET / CASE NO."""
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,plaintiff address,False,0.0,"plaintiff address: unexpected field ""44 Sample Avenue, Cambridge, MA 02139"""
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,defendant address,False,0.0,"defendant address: unexpected field ""18 Fiction Lane, Somerville, MA 02143"""
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,date of marriage,False,0.0,"date of marriage: unexpected field ""June 20, 2015"""
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,place of marriage,False,0.0,"place of marriage: unexpected field ""Cambridge, Massachusetts"""
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,last lived together,False,0.0,"last lived together: unexpected field ""Somerville, Massachusetts"""
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,date of separation,False,0.0,"date of separation: unexpected field ""November 2, 2025"""
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,grounds,False,0.0,"grounds: unexpected field ""irretrievable breakdown under G.L. C. 208 §1B divorce; equitable division of property; restore former name Taylor Brooks"""
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,primary phone,False,0.0,"primary phone: unexpected field ""617-555-0188"""
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,email,False,0.0,"email: unexpected field ""taylor.morgan@example.com"""
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,signature / printed name,False,0.0,"signature / printed name: unexpected field ""Taylor Morgan"""
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,date,False,0.0,"date: unexpected field ""August 10, 2026"""
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case category,True,1.0,"case category: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case type,False,0.0,"case type: unexpected value ""Complaint for Divorce under G.L.C. 208, §1B"" (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case category,False,0.0,"case category: unexpected value ""Divorce"" (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case type,False,0.0,"case type: unexpected value ""Complaint for Divorce"" (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document date,False,0.0,"document date: unexpected value ""DATE: August 10, 2026"" (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case category,True,1.0,"case category: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document date,False,0.0,"document date: unexpected value ""DATE August 10, 2026"" (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case category,True,1.0,"case category: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case category,True,1.0,"case category: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case category,False,0.0,"case category: unexpected value ""Family Law"" (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-4o-mini,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case category,False,0.0,"case category: unexpected value ""Family Law"" (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case category,False,0.0,"case category: unexpected value ""Family Law"" (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-4o,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
